lost,managers,returns,asset_classes,yrs_client,profit,priority,appusage,AUM,satisfaction
0,11,-0.009867238,2,2.283576074,1,9,0.133352244,298,5
1,14,0.001511877,1,2.961837336,6,6,0.237528504,684,8
0,5,-0.003657988,1,1.598848804,0,3,0.060359564,313,2
1,10,0.00026377,2,1.885455887,1,5,0.180722135,411,8
0,2,-0.011024548,3,1.04546005,2,3,0.030531909,245,3
0,4,-0.003803197,1,2.035921373,0,3,0.105117131,340,3
0,17,-0.011606646,1,2.185632958,0,7,0.111760006,464,8
0,17,0.009707392,3,2.522743422,2,6,0.3356391,607,9
0,15,0.002324653,1,2.076701217,4,5,0.101750384,339,9
0,10,-0.009143405,2,2.274208303,0,5,0.100319274,423,7
0,11,0.002788546,5,2.445393637,4,5,0.220408832,561,8
1,5,-0.001235488,1,1.581397572,4,3,0.126511894,423,5
0,3,-0.002345406,1,1.615856263,1,4,0.074695395,431,7
0,3,-0.006407514,1,1.186269051,0,5,0.056193125,227,4
0,5,-0.012431077,1,1.474886626,1,2,0.096173605,305,4
0,13,-0.006350935,1,2.225760457,2,8,0.140469814,482,9
0,10,-0.005018415,1,2.134589053,4,8,0.148532031,399,7
0,8,-0.002565382,3,1.63116873,5,4,0.32399954,463,4
1,3,-0.00320657,2,2.011512077,2,7,0.217763038,354,3
0,9,-0.008605403,2,1.965146401,1,4,0.198810421,259,5
0,8,-0.003946354,5,2.269373694,4,9,0.431371795,546,6
0,7,-0.013012548,1,1.919648831,0,5,0.196745882,217,5
1,20,0.00325045,3,1.920069194,6,4,0.285891462,483,6
0,13,-0.003695236,2,2.250360694,3,5,0.089564863,263,4
0,4,-0.003133689,1,2.191266324,4,2,0.087661476,299,2
0,9,-0.000679345,3,1.853942437,2,3,0.105966857,415,7
1,10,0.0026711,3,1.682500102,0,8,0.197190681,392,4
1,8,-0.003287312,3,2.498312393,4,9,0.16769211,480,5
0,15,-0.001183298,1,2.104364371,3,4,0.126505427,474,3
0,6,-0.007780536,3,1.930769883,0,2,0.061368942,366,3
1,9,-0.010196827,1,1.04782424,3,2,0.089898744,355,3
0,5,-0.00205555,1,1.599049461,1,2,0.110148547,432,7
0,11,0.005114015,3,2.310605793,3,5,0.1435858,481,9
0,10,-0.002529583,1,1.980978116,2,7,0.15462624,496,5
0,2,-0.005807355,3,2.000454915,1,3,0.124799378,163,3
0,9,-0.009748539,4,2.621279291,5,5,0.168489747,582,8
0,8,-0.00892327,4,2.218228318,2,3,0.077671273,417,2
1,10,-0.003075672,2,2.708685187,2,6,0.343896896,420,8
0,3,-0.009269846,1,2.060876194,1,3,0.137782297,410,6
0,4,-0.005216475,3,1.334149871,2,4,0.108043808,385,6
0,2,-0.005575181,1,1.530110459,0,3,0.115958381,354,3
0,10,-0.003291299,7,2.497667632,3,8,0.22770846,553,9
0,9,-0.002814752,2,2.235958287,1,6,0.14336718,357,8
0,14,-0.003113321,6,2.420826413,3,6,0.069381527,417,5
0,6,-0.008612277,1,2.594303609,1,3,0.237541563,414,3
0,3,-0.012853392,1,2.198821925,6,8,0.217500577,425,4
1,12,0.000497157,6,2.190176914,4,4,0.059623516,418,5
0,6,-0.0122814,6,2.52386476,1,3,0.068452946,344,6
1,7,-0.001330365,4,1.690339219,5,5,0.137851681,343,8
1,5,0.007604847,5,1.890371893,6,8,0.070359833,573,5
0,16,-0.004074636,1,1.060469263,1,2,0.343841007,366,5
0,5,-0.004179064,1,2.991024425,2,2,0.197981873,426,5
0,2,-0.011765167,2,2.507823959,2,3,0.123593545,363,5
1,9,-0.002511752,3,1.727973557,2,9,0.048377321,570,7
0,5,-0.004829487,5,2.194939007,2,6,0.030826528,402,5
1,13,-0.000997947,6,3.135953648,3,7,0.279685142,390,9
0,4,-0.009451083,1,1.695035118,2,7,0.096140662,305,4
1,7,0.001855749,3,2.807572014,0,6,0.266455856,518,7
0,9,0.0049256,4,2.878807641,1,8,0.142435925,367,8
0,4,-0.007057615,1,1.551853702,1,4,0.105057818,341,4
1,7,-0.00941371,5,2.05375139,2,9,0.247468784,633,9
0,7,-0.001638163,2,2.565761396,2,3,0.14067798,659,7
0,11,-0.000824163,3,1.844371442,2,6,0.161540721,608,3
1,11,0.004168296,1,1.569263993,2,2,0.103177046,485,9
0,9,0.004297577,1,2.331087947,5,8,0.087418875,398,3
1,7,-0.00136943,4,2.671095771,3,5,0.231055652,569,8
0,12,0.003513108,3,2.642177462,4,9,0.194736754,417,7
0,4,-0.000941731,1,2.800346214,5,5,0.36410819,448,3
0,10,0.000251265,1,2.383810963,4,6,0.277182559,507,8
1,12,0.004372415,1,2.278143317,3,4,0.43046655,501,7
0,4,-0.002538714,1,2.010121868,0,5,0.080204308,341,7
0,6,-0.00195682,1,1.861840576,4,8,0.234837473,509,9
0,3,0.000345005,1,2.010956648,6,6,0.140337206,532,7
0,8,0.000554007,1,2.743175728,0,9,0.230024614,492,5
0,7,-0.011625976,2,2.592427065,1,6,0.078721361,289,7
1,2,0.000126454,1,2.374858616,1,8,0.165001138,360,5
1,18,0.004802274,5,3.128640493,2,7,0.11463635,603,7
0,11,0.002378998,2,2.504271437,3,5,0.148011571,546,5
1,2,-0.008711594,2,2.40774884,5,4,0.088282267,291,4
1,15,0.003349336,4,1.819631276,0,5,0.166426289,428,8
0,9,-0.003330059,1,1.963074677,3,4,0.090802768,530,4
0,2,-0.005960326,3,1.714760609,2,5,0.074760952,208,6
0,7,-0.004335149,4,1.597145855,1,5,0.141484099,495,4
0,4,-0.001818879,3,2.403579401,1,3,0.131516006,427,3
0,5,-0.006791437,1,2.133504813,3,3,0.181771904,493,6
1,16,0.003138054,7,2.351883894,1,7,0.223838929,646,8
1,12,-0.005536251,1,2.140065547,3,7,0.188636791,415,8
0,6,-0.009200757,3,2.207575504,3,8,0.379510164,431,8
1,6,0.001192047,5,1.807877962,1,9,0.123096414,568,5
0,8,-0.012731739,1,1.12318553,1,6,0.08529648,306,3
0,12,0.006618169,2,2.710575495,4,9,0.27294804,706,4
0,4,-0.008188897,2,1.61769291,0,7,0.133508702,252,5
0,7,-0.008374004,3,2.543057954,2,6,0.124754461,372,7
0,4,9.27E-06,5,2.388199111,3,9,0.23657553,463,4
0,3,-0.001711761,2,2.285619739,3,2,0.102752088,367,4
0,10,0.000312532,3,2.298878875,3,8,0.096042284,377,2
1,14,0.00641111,5,2.45355696,4,7,0.202754977,548,6
0,15,-0.009379282,4,1.984066322,4,4,0.273551012,531,4
1,4,0.0004288,4,2.431648386,3,7,0.230414084,235,5
0,10,-0.007389957,4,1.535947362,1,7,0.251767178,431,8
1,12,-0.001041835,2,2.187261465,4,8,0.205224864,478,4
0,8,-0.007526679,1,1.952695044,0,5,0.209539711,431,7
0,6,-0.002415399,3,2.94239428,5,9,0.101586866,548,4
0,9,0.000322393,5,1.771288949,2,4,0.08794282,513,7
1,12,0.001689512,4,2.432143607,1,9,0.1209264,372,7
1,12,0.002236391,5,2.182616256,1,7,0.223540873,485,5
0,13,-0.011014551,3,2.090619838,3,7,0.139478259,548,7
1,5,-0.002370184,1,1.771401805,4,4,0.080022467,555,6
0,2,-0.014098639,1,1.985224255,2,3,0.062749074,249,4
0,8,-0.004360497,1,2.585155187,0,9,0.329674393,376,5
0,3,-0.011821949,2,1.879963922,4,4,0.153066192,289,2
0,16,-0.000715681,3,2.686318562,1,6,0.300810321,525,8
0,9,-0.002653002,1,2.134594739,2,6,0.058247386,350,4
0,2,-0.006497358,1,1.753546053,2,6,0.068781856,414,3
0,9,0.001222239,5,1.569064123,4,5,0.122907731,400,9
0,11,0.003430996,1,3.239730023,2,7,0.116234052,434,7
0,9,-0.006151377,4,2.47825708,1,4,0.078593317,373,5
0,4,0.001061942,4,1.439199668,1,9,0.202955859,508,8
1,2,-0.001321037,4,2.706154988,4,9,0.343178216,485,7
1,16,0.003865424,2,3.225573168,4,8,0.477869605,634,6
1,12,0.006817762,5,1.813528654,1,6,0.322393638,555,6
0,5,-0.001377319,2,1.829044485,2,6,0.195895709,334,5
1,11,-0.001504227,2,2.660483467,5,9,0.113217827,656,6
0,2,-0.007590738,1,2.222738385,3,8,0.079256481,412,4
0,8,0.005176686,2,2.260786949,0,7,0.138526732,377,7
0,9,-0.004576764,1,1.464484919,3,7,0.170750259,572,5
0,8,-0.000208951,5,1.999620233,2,5,0.325488349,408,8
1,12,-0.001612798,3,2.228799774,3,7,0.067607248,669,5
0,4,-0.006167346,3,1.890936598,2,5,0.085364757,415,6
1,11,0.001676242,1,2.881131204,7,9,0.283378782,440,6
0,3,-0.005623399,1,2.24859635,4,9,0.20052534,349,6
0,11,-0.001841855,2,3.039276465,2,4,0.207451401,567,2
1,9,-0.013993128,2,1.299785654,1,9,0.148880062,441,7
0,12,-0.00131759,2,2.306668784,4,6,0.187406457,625,4
0,11,-0.001710907,1,2.669769826,4,8,0.064752046,378,7
1,14,0.003343457,3,2.313785806,6,7,0.368101784,582,9
0,8,-0.008171676,1,1.941625653,0,5,0.24075065,261,3
1,15,-0.004641628,4,2.516948625,4,7,0.472363422,395,6
1,13,0.002785161,1,2.159844878,1,7,0.170042308,462,6
0,4,-0.010172901,2,2.264854486,0,6,0.106794539,453,3
0,5,-0.008511187,3,1.291554898,0,3,0.079227788,372,7
0,11,-0.011749418,5,1.833368045,3,6,0.059852669,363,3
0,16,-0.001605818,5,3.178958105,6,9,0.147447873,499,5
1,16,-0.001898242,2,3.01727938,3,6,0.156061564,486,8
1,6,0.002395076,1,2.505559995,4,9,0.38230626,493,7
0,13,-0.006343887,1,1.695014068,1,4,0.085049147,394,5
0,10,-0.000695264,3,2.473887485,1,2,0.123619492,393,5
0,6,-0.01050795,1,2.25163144,0,4,0.033789362,507,7
0,9,-0.007499062,4,1.586091481,2,4,0.234826832,499,5
0,9,-0.001467066,3,2.149628373,0,5,0.154573483,496,6
0,4,-0.012515807,1,1.526214674,1,5,0.062083899,450,3
1,12,0.007219193,8,2.895149078,4,9,0.249740309,529,8
0,8,-0.012987111,1,1.510398834,2,4,0.096100191,401,5
0,14,0.0010215,1,2.837858149,7,3,0.542935636,461,6
0,12,0.001652522,4,2.278564137,3,5,0.225024892,418,5
1,14,-0.000521803,1,2.139885716,5,4,0.391000227,367,8
0,12,0.004793202,6,2.532206985,2,5,0.294189529,535,5
0,13,-0.005103293,1,1.039199552,1,9,0.100933089,482,7
1,14,-0.003374802,1,2.817398705,2,5,0.204329037,406,7
0,16,0.001392082,3,1.751315493,1,8,0.10884177,389,7
0,9,0.000215274,1,2.98816142,2,6,0.137263968,199,6
0,17,0.001926082,6,2.422340573,6,9,0.168313334,448,4
0,4,-0.005092329,1,2.077061606,1,3,0.183013484,497,9
1,6,-0.011487808,4,2.791688597,5,5,0.070417796,485,6
0,9,-0.000458343,2,2.635320567,4,6,0.433767791,537,4
0,9,-0.011211316,1,3.241980564,4,6,0.172581122,321,8
0,7,0.001959837,5,1.833237271,1,4,0.236703239,396,4
0,4,-0.010372656,1,1.640414517,1,3,0.082883739,284,4
0,4,-0.013803893,1,1.88959503,0,2,0.087886909,211,4
0,11,-0.006029593,5,2.921052714,0,5,0.068366288,339,5
0,8,0.000921661,4,2.376054681,4,8,0.127383675,388,4
0,15,-0.004348686,3,1.71081774,3,5,0.096044102,442,5
0,5,-0.00153561,3,1.485947421,0,6,0.063798652,292,3
1,7,-0.003634825,6,2.212476556,2,8,0.323418967,483,2
0,8,-0.005894065,2,2.048663346,1,3,0.098196525,399,3
0,10,-0.008551994,1,1.36387664,1,2,0.05799484,476,8
0,3,-0.004960696,3,1.427301752,3,5,0.120681558,453,4
1,8,0.000325714,2,2.428675872,1,6,0.18569656,296,8
0,9,-0.004347306,3,2.182522774,2,3,0.09481376,380,5
0,2,-0.002345755,2,2.463302885,3,8,0.33278551,452,6
0,4,-0.016121255,1,1.449607118,2,3,0.059027596,352,3
0,5,0.00142975,3,2.50573681,1,7,0.152297978,426,7
0,4,-0.01099368,3,1.646396563,1,3,0.173841692,281,2
1,4,-0.006105445,5,1.642838745,1,8,0.113818321,501,8
0,3,-0.016457265,1,2.166572749,0,2,0.101740141,436,2
0,10,0.001902488,1,2.462588129,3,5,0.075558846,631,7
0,12,-0.002260971,1,2.375825595,5,7,0.138027593,344,6
0,14,0.001476373,4,0.928869615,2,7,0.056761344,285,7
1,12,-0.008201135,1,2.613005747,4,7,0.105425194,350,6
1,17,0.004313236,3,1.982089501,3,7,0.383999218,319,3
0,5,-0.008222036,3,0.937206932,1,8,0.19839188,380,6
1,14,0.007407975,3,2.160159147,7,9,0.259856869,648,6
0,13,-0.000620121,3,2.007024192,0,5,0.167857582,533,6
0,15,-0.001009676,1,2.598601706,4,4,0.093339361,626,9
0,8,-0.000318192,4,1.42618342,3,3,0.087939873,333,2
0,7,-0.007152871,1,2.640942229,2,6,0.148144324,331,5
0,13,0.003085585,5,2.557643483,1,6,0.114501526,447,6
0,9,0.005821514,4,2.053002929,0,3,0.108929934,281,6
0,4,-0.013208291,1,1.999402273,2,7,0.089370082,367,5
1,10,-0.004260158,2,3.067864662,0,4,0.100708563,438,7
0,2,-0.011061971,1,1.78594524,0,3,0.165380383,298,3
1,12,0.000156502,1,2.09528892,3,6,0.195838077,369,4
0,5,-0.002110222,3,1.853544425,1,4,0.208182927,399,6
0,4,-0.005937745,2,2.274108121,3,6,0.093011828,376,4
0,5,-0.001234314,2,2.454480431,2,4,0.112774876,552,4
0,13,-0.004684468,1,2.05213401,4,3,0.09953796,255,2
1,9,-0.000802501,1,2.870946569,0,4,0.108978215,503,3
0,7,-0.018061005,1,1.49013699,0,4,0.073680587,340,2
0,14,-0.00980208,3,1.993028732,1,7,0.091135084,546,4
0,13,-0.002615236,4,2.506374896,6,6,0.344319118,461,6
0,6,-0.006805493,4,1.87497059,1,4,0.153826219,424,7
1,6,-0.000406638,1,2.138207451,1,4,0.139365187,542,6
0,5,-0.009997155,3,2.696027082,3,4,0.23758478,396,5
0,2,-0.004813446,1,1.309234393,0,3,0.061759702,275,2
0,3,-0.008888518,1,1.539323354,1,4,0.109477484,439,5
1,15,-0.003699924,4,2.084798165,9,9,0.261189858,694,7
0,5,-0.014131164,5,2.733014395,2,9,0.13281988,286,3
0,11,0.000900978,4,2.907956678,4,6,0.145893657,321,7
0,5,0.004967274,3,2.970799077,0,3,0.097116511,472,8
0,6,-0.003967857,2,1.677206296,1,3,0.06285309,286,2
0,9,-0.000563542,1,2.056713969,4,4,0.146934318,497,5
0,9,-0.005799086,2,1.80679048,5,6,0.256083471,327,2
0,2,-0.00582071,4,2.326537431,3,8,0.114205556,449,8
0,9,-0.007641919,2,1.749971349,2,9,0.058874681,363,4
0,5,-0.004817013,4,2.691059242,1,2,0.116234998,310,6
0,6,-0.003245413,2,2.618171738,4,6,0.125769555,508,8
0,9,0.001283256,4,2.211780127,3,5,0.104045838,422,6
0,14,-0.000413286,1,1.692367023,5,3,0.175158494,312,6
0,15,-0.00154667,3,1.605280295,5,4,0.363712641,529,8
0,3,-0.010855778,1,0.864963991,0,2,0.06163569,372,3
0,6,-0.010442969,1,1.847840126,1,5,0.049175927,316,1
0,16,-0.010056671,1,1.710528918,2,3,0.06653033,355,5
0,3,-0.006072161,2,3.213149867,1,7,0.049334217,287,5
0,14,-0.00447905,2,2.543659456,1,4,0.566012645,396,4
0,12,0.000386529,1,1.854847155,2,6,0.108879897,447,4
0,2,-0.004306125,2,2.199645519,0,2,0.084070063,219,3
0,6,-0.001288206,3,2.098398112,0,5,0.169571009,624,2
0,9,0.004357595,5,1.517974644,2,6,0.123434547,416,7
0,8,-0.007600969,1,1.656348595,2,8,0.143103514,277,4
0,9,-0.001586069,1,1.864209039,2,7,0.215534328,452,6
0,5,0.003744657,1,2.692590212,3,7,0.236654695,413,8
0,13,-0.004854783,2,1.506549786,3,3,0.151396884,487,7
1,7,0.003959011,3,2.778081707,3,8,0.133060397,431,8
1,12,-0.005594853,3,1.948934946,4,5,0.077304403,326,6
0,6,-0.00125279,1,2.054455011,2,7,0.105976305,380,3
0,4,-0.014374924,1,0.950170193,1,3,0.081706932,194,3
0,4,0.001050273,5,2.241513367,0,3,0.235945898,473,4
0,2,-0.01458724,1,1.476885968,4,3,0.138979052,359,5
0,10,-0.009220194,2,2.452018296,3,3,0.1290873,419,2
1,8,-0.004853952,1,1.719528495,2,4,0.12799414,335,5
1,20,0.003501089,6,2.829074297,5,9,0.299453107,562,6
0,5,0.001427327,1,1.434674589,1,3,0.071032751,412,6
1,13,0.005070828,2,2.389923594,4,5,0.412248881,543,7
0,8,-0.004669162,1,1.749427458,0,3,0.1525684,414,6
1,9,-0.001685151,3,1.966889846,6,7,0.153017103,686,7
1,6,-0.003650884,1,2.178210026,1,4,0.121028712,447,5
0,21,0.007343574,3,1.662025383,6,8,0.053324221,637,6
1,13,0.011901777,1,3.104567852,5,4,0.190769748,553,5
0,5,-0.012591917,1,2.281578957,3,2,0.046074857,201,4
0,8,-0.015837295,2,1.388401018,1,4,0.090899578,174,2
0,8,-0.011230094,2,2.298485775,0,7,0.130240909,417,8
0,11,-0.003512226,2,1.529313381,3,9,0.073977933,409,5
0,14,-0.003851408,1,2.703443594,4,5,0.111321673,439,5
1,11,-0.005519624,5,2.882571839,3,3,0.535199888,466,6
0,8,-0.00110225,3,1.927326244,4,7,0.313067491,499,9
0,6,-0.008819672,1,1.950611716,1,1,0.13575215,217,6
0,7,-0.005766668,3,2.033115092,0,3,0.052875064,225,4
1,5,0.000574452,3,0.931237203,3,5,0.170169881,207,7
0,10,-0.002111397,5,1.336169486,5,7,0.082510234,296,4
0,9,-0.003923722,1,0.860426474,2,6,0.033993237,370,5
0,3,-0.005034072,1,1.77699112,0,5,0.070636474,503,6
1,12,-0.001666099,4,2.348750389,5,5,0.096194776,627,4
0,7,-0.001636878,1,2.186468927,2,9,0.16128465,437,5
0,13,-0.000734691,2,2.552896116,3,8,0.130069234,652,7
0,3,-0.003954632,3,2.28281204,3,2,0.257189649,514,5
0,8,-0.001068034,4,2.726321041,3,5,0.139246607,402,6
0,8,-0.004322571,4,2.251515686,1,4,0.196846338,162,6
1,3,-0.001288531,1,2.166745037,2,7,0.199487043,561,3
0,2,-0.008247742,3,2.033216397,0,4,0.141316744,449,1
1,14,0.00539568,1,1.983243128,4,7,0.198554834,498,8
0,12,-0.004279674,1,2.191156945,0,8,0.154059805,462,2
0,3,-0.003354301,1,1.917436875,0,4,0.04932901,331,6
0,15,-0.002785231,1,1.870860038,1,6,0.099104679,320,4
0,5,-0.007873109,2,1.59369328,0,5,0.041063835,422,2
1,13,0.001702115,1,2.297608999,0,4,0.136813894,574,7
0,2,-0.003324332,1,1.967072578,2,6,0.071074186,552,6
0,6,-0.016208981,4,1.797233361,1,5,0.14219115,397,4
0,3,-0.00036333,1,1.234294663,5,7,0.097409413,527,7
1,10,-0.004395598,1,1.900810127,2,9,0.35593159,332,5
1,10,0.00495771,2,2.192080439,4,6,0.132467627,369,9
0,9,-0.005565901,3,2.000450025,3,5,0.122427161,358,6
0,2,-0.00954546,3,1.535363151,1,7,0.092835087,412,3
0,9,-0.008244638,3,1.411482871,2,4,0.047090792,436,9
0,14,-0.000179255,3,2.366214536,4,4,0.218028545,413,6
0,4,-0.000927282,5,1.416331579,1,9,0.215528564,392,8
0,7,-0.002458309,4,2.616185855,1,9,0.264475649,599,8
0,20,0.00037097,5,2.645119669,2,6,0.131487826,78,7
1,2,-0.002587167,2,2.119581138,1,6,0.101442032,466,7
0,5,-0.009505296,2,1.400159775,3,8,0.129277458,426,5
0,9,0.000691982,1,2.557234395,4,6,0.150939898,429,8
1,9,0.001177467,2,2.10320597,3,8,0.190755303,363,6
0,2,-0.013270261,1,1.894890272,1,3,0.195765335,250,5
0,17,0.006965996,3,2.131859628,3,8,0.169428658,628,8
0,10,-0.002039482,1,2.195736789,2,9,0.108205837,370,4
1,15,-0.001290629,3,2.64206729,5,7,0.199653246,449,7
1,12,0.003850839,5,2.275155605,2,8,0.258676944,461,4
1,7,-0.009280704,2,2.634624735,2,4,0.101724182,577,9
0,9,-0.007657864,1,1.937868459,2,6,0.149496106,423,9
1,9,0.002370875,5,3.406792191,1,9,0.227519685,591,6
0,3,-0.012442252,1,2.916706447,4,4,0.198419895,336,2
0,13,0.001434425,4,2.468340052,3,8,0.210243522,439,4
0,14,-0.003846477,4,2.984267729,3,6,0.062083846,467,5
1,11,0.004530501,5,1.897393959,6,6,0.230123541,533,7
0,15,-0.010328484,3,2.365452297,6,4,0.154559915,312,9
1,18,0.006622208,6,3.151158425,4,9,0.269335626,551,8
0,8,0.000280136,4,2.393668428,2,2,0.227836447,390,8
1,8,-0.006264006,5,2.089452046,0,4,0.10843958,369,4
1,17,0.002900932,2,2.106681303,1,5,0.142633213,535,9
0,5,-0.003471918,2,2.2660257,4,7,0.068894515,403,7
0,12,-0.004259085,7,2.919230578,3,8,0.0765525,495,8
1,2,-0.00392257,3,2.461653831,3,5,0.079758,384,5
0,3,0.001251777,1,2.125889732,3,9,0.12754974,425,6
0,7,-0.006625251,2,1.61614998,2,9,0.165640934,470,8
0,3,0.007450381,1,2.952190381,4,7,0.160835167,294,7
1,18,0.000465953,4,1.312109538,1,5,0.209687306,369,6
0,3,-0.009256457,1,1.502104045,0,4,0.134505624,426,4
0,12,-0.007106081,1,2.564845751,2,5,0.3287481,567,4
0,16,-0.00482265,3,2.24675939,3,3,0.240563455,643,6
1,10,-0.006781397,1,3.105184465,2,6,0.212419864,468,5
0,5,-0.008439167,4,2.429809595,2,5,0.052873519,413,4
0,3,-0.010566211,1,1.194010138,0,5,0.140728001,324,3
0,12,0.006553845,1,2.854888889,3,7,0.266865154,632,6
0,7,-0.007542684,1,1.608436683,3,5,0.090059634,359,3
0,9,0.001942109,3,2.055753614,2,3,0.151146286,357,7
0,9,0.001120815,1,2.26426542,4,7,0.154955808,521,7
0,7,-0.00929587,3,1.230260942,2,6,0.120692513,415,7
0,6,-0.00838344,1,2.329865861,2,4,0.091364783,439,4
0,7,0.000521208,1,1.99362533,0,2,0.09936421,559,3
0,7,-0.001426605,4,1.620150633,0,4,0.051604141,279,2
1,4,-0.005979498,2,2.64182718,1,7,0.155062323,219,2
0,11,0.00099406,2,2.343720325,3,4,0.266104143,581,9
0,13,-0.003741603,1,2.168820119,4,4,0.06867585,253,6
0,7,-0.008674481,1,1.921173321,1,3,0.133751787,226,5
0,23,-0.002120604,3,2.589394481,4,7,0.078794992,639,7
0,12,-0.005117545,1,1.745765641,1,9,0.312845319,529,8
1,4,0.001055942,2,2.775199122,2,6,0.092387529,452,8
1,12,0.001274259,2,2.40272217,3,8,0.30988371,297,5
0,10,0.006028518,5,2.074063619,7,9,0.15188753,570,6
0,8,-0.005571526,1,1.950501611,2,4,0.11906668,512,5
0,9,-0.007295712,2,1.115039525,3,7,0.193873783,317,9
0,11,-0.014848816,1,2.246960801,0,3,0.033604544,302,4
0,6,-0.006541571,1,1.117559804,2,5,0.075876634,537,4
0,10,-0.006768233,3,1.093645424,0,9,0.175910407,492,4
0,12,-0.007941825,1,2.604860022,3,3,0.109965343,454,4
0,5,-0.008947584,9,1.863367661,2,1,0.304761523,411,9
0,8,0.002064054,2,2.038284193,3,9,0.082442342,506,8
0,6,-0.014164716,3,1.378069778,3,2,0.111800798,549,3
0,4,-0.007911557,2,1.459225087,4,7,0.110448691,586,9
0,8,-0.007931772,1,1.289862835,0,4,0.135858867,357,2
0,5,-0.005195334,2,2.624910841,0,5,0.169193568,567,3
0,10,-0.001411303,2,2.240117819,4,4,0.418542592,495,9
0,8,0.002644804,2,3.069034149,3,5,0.192126464,284,8
0,6,-0.008131761,1,2.388997408,1,3,0.141287957,523,6
1,3,5.69E-05,1,1.813597985,2,9,0.142056422,334,7
0,7,-0.012638431,5,2.667419677,2,8,0.204107032,516,2
0,3,-0.002868704,3,1.338284909,2,5,0.08175544,334,3
0,8,-0.013213547,3,1.946664691,0,3,0.068536585,484,3
0,5,-0.011663227,3,2.667443484,0,7,0.171947076,690,8
0,4,0.001432024,4,2.309103742,2,5,0.095057468,388,8
0,3,-0.008088676,3,1.964729894,0,3,0.097175883,468,2
0,4,-0.00767118,1,2.364898454,4,1,0.184979847,287,5
0,6,-0.001997998,1,1.607918184,1,2,0.159250765,383,4
0,3,-0.002379024,1,2.743046887,2,5,0.22252272,276,4
0,17,-0.002484459,4,3.000709338,6,9,0.198197158,551,9
0,7,-0.006521548,1,2.782603819,1,8,0.089515839,307,7
0,3,-0.004134749,2,2.480111364,2,7,0.117868106,343,7
0,2,-0.003478228,1,2.16896387,0,4,0.179712637,515,9
0,11,-0.001641631,5,1.983510317,5,4,0.096398776,376,5
1,15,0.008954868,5,2.826642871,4,4,0.147572629,540,7
0,7,-0.016834648,2,1.450190149,0,2,0.065230213,17,3
1,15,-0.006724696,3,2.250859612,0,9,0.273316612,441,5
1,12,0.008025236,6,3.139154052,3,4,0.249845677,594,8
0,9,-0.006274316,3,2.271244508,1,4,0.138842034,288,6
1,8,-0.006800122,3,2.196283243,1,9,0.109266216,402,4
0,5,-0.009875943,2,1.411860136,1,8,0.084415591,533,5
0,18,-0.002747766,6,2.996864835,7,8,0.180301929,536,9
0,10,-0.014310264,1,2.001374934,0,1,0.097175142,322,7
0,10,-0.001393055,3,2.807471675,4,7,0.429946712,573,7
0,2,-0.004700297,2,2.352272362,1,8,0.134866221,328,6
0,2,-0.007663457,1,2.182265767,0,3,0.060466365,237,2
0,12,0.002363628,1,2.620138215,1,8,0.265470569,372,7
1,10,0.004802487,8,2.123863374,5,7,0.288847532,523,5
1,10,-0.004729493,3,1.573802836,2,5,0.103203355,292,5
0,2,-0.006745781,2,2.050571118,1,4,0.295529894,370,8
0,4,0.000484596,1,2.003042265,1,4,0.125001727,342,2
0,14,-0.004964538,1,1.622864453,3,5,0.275758511,576,4
0,7,-0.005525059,1,2.359919004,0,4,0.07797286,428,3
0,5,0.001314237,1,2.416263659,1,7,0.072812155,435,6
1,13,0.001429687,2,1.575944268,5,6,0.196880709,493,9
0,3,-0.007994429,1,1.183914757,0,2,0.080521672,273,1
1,9,-0.004641374,3,2.758642139,6,5,0.186477378,398,8
1,12,-0.003372117,5,2.321811394,2,6,0.333140833,391,8
0,7,-0.016535466,1,2.213502828,4,5,0.076909155,387,8
0,15,-0.006979578,1,2.016561666,3,8,0.310259096,213,9
0,18,-0.002369189,3,2.190543866,4,7,0.240503921,485,4
0,2,-0.01264036,1,0.634751791,1,2,0.068909221,195,2
0,4,-0.007886717,2,1.958956577,1,3,0.142261693,445,4
0,2,-0.004371485,2,1.47119015,3,6,0.099550645,485,8
0,6,-0.005241242,2,2.44066352,4,6,0.129654687,277,9
0,11,-0.006311458,4,1.86805981,0,4,0.229176032,191,4
0,5,-0.005325226,3,1.538670474,1,4,0.092759153,580,9
0,15,-0.003198749,2,2.32419868,6,4,0.212037205,506,9
0,13,0.001536802,5,2.408253482,1,9,0.383363446,458,6
1,10,-0.00947249,3,2.266602038,2,9,0.268384119,596,7
0,3,-0.007834827,1,1.870673998,1,3,0.19624328,601,4
1,4,-0.000264579,5,2.411011829,4,6,0.18403509,278,3
1,7,-0.008311594,2,3.41652715,5,5,0.098744104,522,7
0,11,-0.003515898,5,2.111750212,0,2,0.232022485,462,6
0,8,0.005645502,3,2.905876626,8,8,0.174794332,612,7
0,8,-0.004864966,1,2.160348624,6,5,0.121899936,608,7
0,8,-0.00327799,4,2.528956221,0,4,0.107218526,543,6
1,2,-0.013143381,1,0.693464405,1,8,0.11471987,397,2
1,10,-0.00078867,1,2.264197884,2,7,0.186617956,332,5
0,10,0.002904149,2,2.065117989,2,8,0.317240557,494,6
0,10,-0.004344371,1,1.716579652,0,4,0.054403728,352,4
0,5,-0.014900099,2,1.530134972,0,4,0.126137474,205,8
