"DATE","GBPUSD","EURUSD","USDJPY","VOL","OIL","SP500","INTO_USD","NUM_FAILS"
"19/02/2015 00:00",1.5442,1.1391,118.99,0.111386704,50.43,2095,-3671,2
"20/02/2015 00:00",1.5372,1.1369,118.76,0.110552608,51.66,2091.75,-2879,1
"23/02/2015 00:00",1.5452,1.1355,118.89,0.110552112,49.67,2104,-2749,1
"24/02/2015 00:00",1.5456,1.1338,119.19,0.110420112,49.82,2110.25,-639,1
"25/02/2015 00:00",1.5489,1.1356,118.84,0.110630464,49.1,2111.25,-3657,1
"26/02/2015 00:00",1.5409,1.1212,119.38,0.1058564,49.58,2109.5,-648,12
"27/02/2015 00:00",1.5455,1.1221,119.54,0.10391368,49.27,2110,-3504,0
"02/03/2015 00:00",1.5361,1.1195,120.12,0.096673344,50.64,2110.75,-1029,2
"03/03/2015 00:00",1.5372,1.1185,119.59,0.095892528,49.9,2103.75,2032,0
"04/03/2015 00:00",1.5269,1.1066,119.67,0.099520832,49.89,2090.75,590,10
"05/03/2015 00:00",1.5232,1.1028,120.16,0.091260384,51.7,2101.5,1218,3
"06/03/2015 00:00",1.5059,1.086,121.15,0.092311136,50.03,2088.75,1926,15
"09/03/2015 00:00",1.5094,1.0845,121.22,0.092195632,50.19,2075.25,1794,1
"10/03/2015 00:00",1.5086,1.0707,121.23,0.087897552,49.1,2052,2212,12
"11/03/2015 00:00",1.4944,1.0576,121.5,0.092430848,47.78,2046,2634,12
"12/03/2015 00:00",1.4905,1.0617,121.28,0.094036144,47.5,2059.25,2867,3
"13/03/2015 00:00",1.4754,1.0522,121.17,0.09582736,45.48,2037.25,3123,9
"16/03/2015 00:00",1.48,1.0577,121.31,0.095764048,43.29,2068.25,3026,5
"17/03/2015 00:00",1.4747,1.0605,121.28,0.09035224,43.41,2060,3008,2
"18/03/2015 00:00",1.4685,1.0644,120.88,0.092163648,42.22,2059.25,3064,3
"19/03/2015 00:00",1.4731,1.0624,120.87,0.091766544,45.6,2079.25,3072,1
"20/03/2015 00:00",1.4921,1.0796,120.28,0.10510256,47.11,2101,2527,15
"23/03/2015 00:00",1.4932,1.0928,119.75,0.112577344,46.92,2103.25,2343,12
"24/03/2015 00:00",1.487,1.0905,119.93,0.112596032,47.25,2098.5,2461,2
"25/03/2015 00:00",1.4918,1.0991,119.34,0.115652304,48.25,2069,2285,7
"26/03/2015 00:00",1.4842,1.0918,119.02,0.114770224,50.91,2052.25,2125,6
"27/03/2015 00:00",1.488,1.0888,119.16,0.114106752,50.05,2049.5,2239,2
"30/03/2015 00:00",1.4805,1.083,119.99,0.11455696,47.96,2074.5,2276,5
"31/03/2015 00:00",1.4843,1.0737,119.91,0.116201104,48.04,2071.5,2416,8
"01/04/2015 00:00",1.4815,1.0755,119.66,0.11662216,48.85,2052,1975,1
"02/04/2015 00:00",1.4831,1.0882,119.74,0.122632528,49.3,2058.75,1257,11
"07/04/2015 00:00",1.4869,1.0858,120.33,0.122643248,53.25,2080.25,3191,2
"08/04/2015 00:00",1.4922,1.0791,119.98,0.123388672,51.88,2071,3527,6
"09/04/2015 00:00",1.4738,1.0677,120.33,0.126105808,50.79,2071.75,467,10
"10/04/2015 00:00",1.4656,1.0629,120.22,0.125830848,51.33,2092,3333,4
"13/04/2015 00:00",1.464,1.0572,120.36,0.122157536,51.85,2097.25,218,5
"14/04/2015 00:00",1.4789,1.0691,119.19,0.1278688,53.24,2080.75,-39,11
"15/04/2015 00:00",1.4764,1.061,119.32,0.129053456,55.17,2101,-1449,7
"16/04/2015 00:00",1.49,1.07,119.33,0.1324648,55.56,2097.5,22,8
"17/04/2015 00:00",1.4957,1.0772,119.07,0.131525232,56.38,2074.5,-3064,6
"20/04/2015 00:00",1.4913,1.0754,119.27,0.131324832,58.32,2095.25,-3453,1
"21/04/2015 00:00",1.4931,1.0742,119.52,0.12380656,57.61,2094,1448,1
"22/04/2015 00:00",1.5036,1.0723,119.85,0.12383992,56.84,2095.5,3111,1
"23/04/2015 00:00",1.5047,1.0797,119.71,0.119679296,57.59,2098,75,6
"24/04/2015 00:00",1.5163,1.0864,119,0.11459224,56.7,2109.75,-2133,6
"27/04/2015 00:00",1.5207,1.0881,119.15,0.114261536,56.94,2114,-3685,1
"28/04/2015 00:00",1.5324,1.098,118.81,0.112738832,57.21,2099.25,-2636,9
"29/04/2015 00:00",1.5444,1.1142,118.95,0.118747808,58.22,2100.75,-1363,14
"30/04/2015 00:00",1.5361,1.1198,119.67,0.119109168,58.62,2087,-1225,5
"01/05/2015 00:00",1.5182,1.1223,120.12,0.118985168,58.99,2090.25,-1459,2
"05/05/2015 00:00",1.5189,1.1187,120,0.119408416,60.91,2099.25,-2007,3
"06/05/2015 00:00",1.5253,1.1353,119.39,0.118053632,61.38,2081.75,-1377,14
"07/05/2015 00:00",1.5203,1.1265,119.48,0.116793408,59.3,2079.75,-1639,7
"08/05/2015 00:00",1.5414,1.122,119.75,0.11737024,58.5,2108.5,-850,4
"11/05/2015 00:00",1.5564,1.1151,119.93,0.117235328,59.19,2109,-628,6
"12/05/2015 00:00",1.5663,1.1246,119.9,0.117435312,59.84,2092,-426,8
"13/05/2015 00:00",1.5726,1.1351,119.11,0.119306816,60.8,2095.75,-492,9
"14/05/2015 00:00",1.5756,1.1379,119.21,0.117586784,59.91,2109.5,-379,2
"15/05/2015 00:00",1.5792,1.1442,119.28,0.113879888,59.43,2117,-455,5
"18/05/2015 00:00",1.5676,1.1361,119.84,0.117026944,59.6,2117.75,-759,7
"19/05/2015 00:00",1.5501,1.1126,120.7,0.130670784,58.53,2125.25,-1305,21
"20/05/2015 00:00",1.5554,1.1101,121.21,0.13067912,58.55,2124.5,-1281,2
"21/05/2015 00:00",1.5669,1.1119,121.16,0.129005136,60.55,2126.5,-1202,1
"22/05/2015 00:00",1.5503,1.1024,121.43,0.127512304,59.95,2127.75,-2045,8
"26/05/2015 00:00",1.5385,1.09,123.06,0.131621504,58.47,2103.25,-77,11
"27/05/2015 00:00",1.5328,1.0877,123.81,0.13060192,57.81,2114,-1256,2
"28/05/2015 00:00",1.5288,1.0916,124.23,0.127178336,56.72,2113.5,2574,3
"29/05/2015 00:00",1.5259,1.0965,124.06,0.12509888,59.19,2104.75,600,4
"01/06/2015 00:00",1.5215,1.0899,124.5,0.124741584,59.77,2107.5,1088,6
"02/06/2015 00:00",1.5323,1.1126,124.12,0.136772608,60.97,2106.5,-1582,20
"03/06/2015 00:00",1.5329,1.1262,124.15,0.140235056,60.44,2119.75,-215,12
"04/06/2015 00:00",1.5362,1.1284,124.51,0.140008496,58.18,2104.25,-698,1
"05/06/2015 00:00",1.5241,1.1109,125.63,0.14858096,57.96,2093.75,3073,15
"08/06/2015 00:00",1.5273,1.1204,125.32,0.1492112,58.57,2086,2989,8
"09/06/2015 00:00",1.5317,1.1245,124.37,0.148651328,60.06,2079.5,2415,3
"10/06/2015 00:00",1.5539,1.1302,122.68,0.149086784,61.17,2099,689,5
"11/06/2015 00:00",1.5492,1.1233,123.67,0.148677808,60.42,2107.5,434,6
"12/06/2015 00:00",1.5571,1.127,123.28,0.142902816,60.09,2083.25,173,3
"15/06/2015 00:00",1.5544,1.1253,123.48,0.142305248,59.49,2069.75,869,1
"16/06/2015 00:00",1.5626,1.1233,123.41,0.142273136,59.83,2077.5,3352,1
"17/06/2015 00:00",1.5711,1.1236,124.25,0.141935776,60.02,2092.5,-3540,0
"18/06/2015 00:00",1.5879,1.1403,122.99,0.141957504,60.3,2111.25,-2153,14
"19/06/2015 00:00",1.5884,1.1332,122.76,0.14126968,59.71,2110.75,-2926,6
"22/06/2015 00:00",1.582,1.1398,123.21,0.141601024,59.51,2119.25,-1928,5
"23/06/2015 00:00",1.5723,1.1182,123.88,0.151713376,60.86,2114,-2162,19
"24/06/2015 00:00",1.5716,1.1184,124.36,0.149583456,61.11,2114.25,-1959,0
"25/06/2015 00:00",1.5727,1.1195,123.69,0.146880832,59.67,2104.5,-1933,0
"26/06/2015 00:00",1.5725,1.114,123.94,0.14716752,58.88,2093.5,-2225,4
"29/06/2015 00:00",1.5742,1.115,122.66,0.146055568,58.57,2072.5,-1808,0
"30/06/2015 00:00",1.5726,1.1142,122.35,0.144832288,58.73,2056,-3237,0
"01/07/2015 00:00",1.5632,1.1108,122.96,0.131578656,57.91,2067.25,-1700,3
"02/07/2015 00:00",1.5608,1.1104,123.05,0.131416,57.83,2071.5,-1739,0
"03/07/2015 00:00",1.5603,1.1098,122.72,0.131333712,56.34,2066.75,-3590,0
"06/07/2015 00:00",1.5605,1.1077,122.66,0.128936192,54.27,2065.75,-740,1
"07/07/2015 00:00",1.5421,1.0937,122.21,0.130101872,50.9,2043,121,12
"08/07/2015 00:00",1.5355,1.1065,121.06,0.134161056,51.64,2056.5,910,11
"09/07/2015 00:00",1.5386,1.1044,121.32,0.13403128,52.82,2059.75,325,1
"10/07/2015 00:00",1.5511,1.1176,122.68,0.137719104,52.1,2064.25,3143,11
"13/07/2015 00:00",1.5531,1.101,123.46,0.143869168,52.36,2089,253,15
"14/07/2015 00:00",1.5567,1.0999,123.42,0.13018272,52.24,2098.75,397,1
"15/07/2015 00:00",1.5612,1.0958,123.92,0.124844128,52.52,2106,799,3
"16/07/2015 00:00",1.5592,1.0908,124.04,0.12497784,51.28,2114,2083,4
"17/07/2015 00:00",1.5633,1.0852,123.97,0.117785632,50.4,2115.5,1984,5
"20/07/2015 00:00",1.5589,1.0864,124.25,0.114568416,50.93,2121,2080,1
"21/07/2015 00:00",1.556,1.0932,123.84,0.115744464,50.96,2115,903,6
"22/07/2015 00:00",1.5636,1.0894,124.02,0.114520064,50.5,2109.5,796,3
"23/07/2015 00:00",1.5526,1.0977,124.04,0.116334592,49.24,2108.25,873,7
"24/07/2015 00:00",1.5504,1.0967,123.7,0.115686816,48.04,2086.5,707,0
"27/07/2015 00:00",1.5576,1.1103,123.11,0.121941632,47.49,2065.5,3383,12
"28/07/2015 00:00",1.5581,1.1037,123.63,0.12295296,47.73,2071.25,3697,5
"29/07/2015 00:00",1.5651,1.1028,123.82,0.122927264,48.78,2094.75,2030,0
"30/07/2015 00:00",1.5612,1.0925,124.33,0.11631888,48.9,2091.25,3479,9
"31/07/2015 00:00",1.561,1.105,123.89,0.12116512,47.78,2106,1217,11
"03/08/2015 00:00",1.5618,1.0972,123.96,0.120773216,46.5,2094.25,2657,7
"04/08/2015 00:00",1.5597,1.0961,123.93,0.108043344,46.14,2088.25,-409,1
"05/08/2015 00:00",1.5606,1.0865,125,0.110576048,45.75,2104.25,3582,8
"06/08/2015 00:00",1.5503,1.0913,124.72,0.111556896,44.43,2085.75,1419,4
"07/08/2015 00:00",1.5474,1.0941,124.29,0.111286592,44.29,2069.75,313,2
"10/08/2015 00:00",1.5543,1.0979,124.52,0.111843792,44.77,2094,110,3
"11/08/2015 00:00",1.5572,1.1047,124.85,0.113533024,43.08,2082.75,-2204,6
"12/08/2015 00:00",1.5637,1.119,123.86,0.119470608,43.59,2050.25,-3588,12
"13/08/2015 00:00",1.5585,1.113,124.43,0.120588368,42.14,2079.25,66,5
"14/08/2015 00:00",1.5609,1.1113,124.3,0.120667616,42.3,2079.75,-3607,1
"17/08/2015 00:00",1.5599,1.1075,124.38,0.12096736,42.32,2089.75,-3769,3
"18/08/2015 00:00",1.5654,1.1033,124.43,0.115368688,42.23,2099.75,-270,3
"19/08/2015 00:00",1.564,1.1055,124.28,0.110327184,41.8,2072,-285,1
"20/08/2015 00:00",1.5664,1.1197,123.62,0.116287344,41.17,2054.5,-3167,12
"21/08/2015 00:00",1.5666,1.1312,122.44,0.114938912,40.32,2004.25,-2433,10
"24/08/2015 00:00",1.574,1.1574,118.77,0.123170064,39.06,1920,-1983,22
"25/08/2015 00:00",1.5697,1.141,119.92,0.1315228,39.26,1928,-2465,14
"26/08/2015 00:00",1.5538,1.1411,119.12,0.130722528,39,1894.25,-3255,0
"27/08/2015 00:00",1.5375,1.1215,120.72,0.140747088,41.26,1973.25,-597,17
"28/08/2015 00:00",1.5353,1.1216,121,0.1395792,44.45,1979.25,3344,0
"01/09/2015 00:00",1.5324,1.1255,119.91,0.139751024,45.89,1929.5,-1422,3
"02/09/2015 00:00",1.5294,1.123,120.19,0.139231248,43.93,1922,-2055,2
"03/09/2015 00:00",1.5229,1.1093,120.29,0.1439608,48.24,1971.5,837,12
"04/09/2015 00:00",1.5175,1.1119,119.17,0.14252144,46.24,1922.5,277,2
"07/09/2015 00:00",1.5267,1.1162,119.33,0.142806704,45.16,1932,-1463,3
"08/09/2015 00:00",1.536,1.1183,119.76,0.138420768,45.35,1949.25,-1471,1
"09/09/2015 00:00",1.5371,1.1167,120.94,0.137256816,45.38,1969.25,112,1
"10/09/2015 00:00",1.5427,1.1215,120.82,0.137670304,44.87,1951,3055,4
"11/09/2015 00:00",1.5404,1.1287,120.58,0.135306448,44.31,1930.5,-3433,6
"14/09/2015 00:00",1.5384,1.1285,120.08,0.131711568,44.29,1944.25,-708,0
"15/09/2015 00:00",1.5357,1.1274,120.16,0.129717856,44.52,1960,-3458,0
"16/09/2015 00:00",1.5515,1.1296,120.49,0.129621152,46.34,1970.75,-293,1
"17/09/2015 00:00",1.5522,1.131,120.89,0.1261928,47.02,1985.75,-251,1
"18/09/2015 00:00",1.5588,1.1372,119.94,0.126457824,45.92,1960.5,-685,5
"21/09/2015 00:00",1.5486,1.1193,120.52,0.136024112,46.28,1966.5,215,15
"22/09/2015 00:00",1.5351,1.1137,120.02,0.13678824,45.74,1923.75,2111,5
"23/09/2015 00:00",1.523,1.1146,120.5,0.135708816,46.88,1935.75,1800,0
"24/09/2015 00:00",1.5283,1.1291,119.29,0.135760944,44.76,1900.25,542,12
"25/09/2015 00:00",1.5178,1.1173,120.79,0.138454208,45.63,1938.5,3536,10
"28/09/2015 00:00",1.5176,1.1205,119.88,0.138583984,44.81,1898,3165,2
"29/09/2015 00:00",1.5139,1.122,119.93,0.1381592,45.42,1882.5,3417,1
"30/09/2015 00:00",1.5139,1.1164,119.77,0.138529136,45.48,1902.5,3489,5
"01/10/2015 00:00",1.5155,1.1204,119.62,0.138767664,45.34,1901.5,-2038,3
"02/10/2015 00:00",1.5204,1.1274,119.21,0.134906816,44.28,1902.5,-226,6
"05/10/2015 00:00",1.5178,1.1213,120.28,0.13239736,46.39,1963.75,3175,5
"06/10/2015 00:00",1.5215,1.1263,120.18,0.113490672,47.86,1971,282,4
"07/10/2015 00:00",1.5314,1.1236,119.99,0.10621656,48.81,1980.25,-3448,2
"08/10/2015 00:00",1.5296,1.1277,119.85,0.106899168,48.61,1985,708,3
"09/10/2015 00:00",1.5305,1.1354,120.32,0.095826784,49.92,2010.75,1654,6
"12/10/2015 00:00",1.5343,1.1372,119.94,0.095882,48.73,2003.25,-2074,1
"13/10/2015 00:00",1.5225,1.1374,119.87,0.095450832,48.24,2012.5,-3263,0
"14/10/2015 00:00",1.5436,1.1436,119.25,0.096246608,46.01,1988.25,-1330,5
"15/10/2015 00:00",1.5457,1.1384,118.54,0.089535968,45.77,1999,-3530,4
"16/10/2015 00:00",1.5446,1.1377,119.2,0.089521648,46.41,2018.5,2660,0
"19/10/2015 00:00",1.548,1.1309,119.48,0.091128064,46.6,2022.25,-800,6
"20/10/2015 00:00",1.5462,1.1342,119.93,0.091322528,46.7,2030,-3378,2
"21/10/2015 00:00",1.5458,1.1355,119.93,0.091158784,45.43,2024.25,-2877,1
"22/10/2015 00:00",1.541,1.1161,120.36,0.104135264,45.49,2038.75,856,17
"23/10/2015 00:00",1.5352,1.1033,121.13,0.107292,44.85,2063.5,3001,11
"26/10/2015 00:00",1.5362,1.1049,120.88,0.107474832,44.05,2062.5,3544,1
"27/10/2015 00:00",1.5313,1.1052,120.29,0.1075088,42.97,2055.75,1021,0
"28/10/2015 00:00",1.532,1.1064,120.56,0.107352944,45.57,2075.25,-3099,1
"29/10/2015 00:00",1.5296,1.0958,121.15,0.110280448,46.18,2081.5,3181,9
"30/10/2015 00:00",1.5441,1.1041,120.71,0.111525776,46.08,2081,1721,7
"02/11/2015 00:00",1.5428,1.1036,120.65,0.102057712,46.23,2084.75,-1455,0
"03/11/2015 00:00",1.54,1.0952,121.15,0.1033692,47.22,2096.75,3439,7
"04/11/2015 00:00",1.5384,1.0859,121.61,0.105847712,47.11,2098.5,669,8
"05/11/2015 00:00",1.5251,1.0866,121.57,0.09746656,45.7,2087.25,1251,0
"06/11/2015 00:00",1.5078,1.074,123.17,0.098487424,44.63,2087.25,2282,11
"09/11/2015 00:00",1.5108,1.0746,123.28,0.097853104,44.02,2075.25,2320,0
"10/11/2015 00:00",1.5109,1.0692,123.26,0.09805392,44.34,2070,2253,5
"11/11/2015 00:00",1.5198,1.0728,122.92,0.09853936,43.26,2072.5,2482,3
"12/11/2015 00:00",1.5194,1.0754,122.94,0.09808832,42.59,2062.25,2368,2
"13/11/2015 00:00",1.5196,1.073,122.81,0.095381936,40.66,2028.5,2382,2
"16/11/2015 00:00",1.5199,1.0717,123.08,0.094700832,40.14,2021.5,2322,1
"17/11/2015 00:00",1.5217,1.0652,123.45,0.093846304,40.99,2058.5,2475,6
"18/11/2015 00:00",1.521,1.0647,123.6,0.093917504,41.03,2058.25,2501,0
"19/11/2015 00:00",1.5294,1.0737,122.83,0.09733176,41.87,2079.25,1529,8
"20/11/2015 00:00",1.5219,1.0663,122.79,0.095054224,41.44,2088.75,1394,6
"23/11/2015 00:00",1.5133,1.0615,122.95,0.0946396,42.2,2092,1845,4
"24/11/2015 00:00",1.5068,1.0641,122.46,0.09539256,42.58,2068.5,1817,2
"25/11/2015 00:00",1.5068,1.06,122.86,0.092631136,42.51,2088,1991,3
"26/11/2015 00:00",1.5125,1.0619,122.56,0.093258976,42.63,2095,1390,1
"27/11/2015 00:00",1.5055,1.0595,122.77,0.09311736,42.07,2087.25,2193,2
"30/11/2015 00:00",1.5053,1.0562,123.3,0.092507104,42.33,2085.25,2246,3
"01/12/2015 00:00",1.5056,1.0608,122.87,0.093307664,41.33,2092.25,1830,4
"02/12/2015 00:00",1.4945,1.0571,123.47,0.092808928,41.05,2099,1874,3
"03/12/2015 00:00",1.5039,1.0852,123.18,0.115507664,40.39,2070.25,3419,25
"04/12/2015 00:00",1.5105,1.0888,123.11,0.11155616,40.1,2076.5,-240,3
"07/12/2015 00:00",1.5071,1.085,123.27,0.111751696,38.27,2069.5,-1353,3
"08/12/2015 00:00",1.4985,1.0871,122.92,0.111972144,38.45,2065.75,-1072,1
"09/12/2015 00:00",1.5181,1.0963,122.08,0.114933792,38.07,2074.75,-3709,8
"10/12/2015 00:00",1.5163,1.0937,121.51,0.111647264,36.9,2057,-289,2
"11/12/2015 00:00",1.5212,1.0999,120.98,0.110640688,35.89,2014,-3350,5
"14/12/2015 00:00",1.5116,1.1028,120.73,0.110927328,35.95,1997.5,-3526,2
"15/12/2015 00:00",1.505,1.0919,121.73,0.11250776,36.77,2036,-368,9
"16/12/2015 00:00",1.5006,1.0946,121.8,0.109789808,35.96,2041.5,-319,2
"17/12/2015 00:00",1.4883,1.0834,122.68,0.114017808,34.95,2047,3632,10
"18/12/2015 00:00",1.4893,1.0845,121.52,0.108549376,36.8,2014.5,1458,1
"21/12/2015 00:00",1.4886,1.092,121.09,0.110233552,35.71,2007.75,-499,6
"22/12/2015 00:00",1.4824,1.0967,120.91,0.109436624,36.22,2016.5,-338,4
"23/12/2015 00:00",1.4869,1.088,120.98,0.112107632,37.61,2049.75,-436,7
"24/12/2015 00:00",1.4942,1.0959,120.31,0.113717952,37.83,2054.5,68,7
"29/12/2015 00:00",1.4795,1.0906,120.48,0.11455224,37.73,2066.25,-531,4
"30/12/2015 00:00",1.4831,1.0913,120.57,0.11442952,36.73,2064.25,-36,0
"31/12/2015 00:00",1.474,1.0862,120.29,0.113778736,36.68,2040.25,-3129,4
"04/01/2016 00:00",1.4689,1.0802,119.3,0.115174608,37,1984.5,-2186,5
"05/01/2016 00:00",1.4648,1.0721,119.13,0.114894032,36.3,2007.75,1188,7
"06/01/2016 00:00",1.4609,1.0746,118.65,0.113178032,34.37,1987.25,1545,2
"07/01/2016 00:00",1.4568,1.0828,118.08,0.114198272,33.89,1966.5,1054,7
"08/01/2016 00:00",1.4541,1.0908,117.72,0.115767744,33.03,1938.5,494,7
"11/01/2016 00:00",1.4533,1.0854,117.35,0.116205632,31.96,1909,1793,4
"12/01/2016 00:00",1.4366,1.0821,117.96,0.116695312,30.72,1924.75,2131,3
"13/01/2016 00:00",1.4443,1.0847,118.3,0.116470336,30.84,1930.25,2170,2
"14/01/2016 00:00",1.4392,1.0839,118.06,0.115972512,31.4,1903.25,2187,0
"15/01/2016 00:00",1.4311,1.0954,116.88,0.118996848,29.54,1869.25,1546,10
"18/01/2016 00:00",1.4272,1.0872,117.39,0.120921744,29.21,1872,1897,7
"19/01/2016 00:00",1.4145,1.0897,117.79,0.093913504,30.11,1882,1467,2
"20/01/2016 00:00",1.4185,1.0898,116.22,0.093422608,28.1,1818.75,1422,0
"21/01/2016 00:00",1.4137,1.0822,117.29,0.09513408,28.44,1863.25,2015,7
"22/01/2016 00:00",1.4333,1.0824,118.52,0.094943296,31.29,1890,1558,0
"25/01/2016 00:00",1.4274,1.0836,118.58,0.09145336,31.06,1886,1470,1
"26/01/2016 00:00",1.4322,1.0848,118.43,0.091351344,31.12,1889.75,1752,1
"27/01/2016 00:00",1.4258,1.0872,118.74,0.089922496,31.34,1886.75,1252,2
"28/01/2016 00:00",1.4387,1.094,118.7,0.091590608,33.01,1878.5,584,6
"29/01/2016 00:00",1.4183,1.0819,121.03,0.092756576,33.55,1905.5,1362,11
"01/02/2016 00:00",1.437,1.0891,121.01,0.094634864,31.95,1924.25,3254,6
"02/02/2016 00:00",1.4376,1.09,120.27,0.089580384,30.38,1904.5,3702,0
"03/02/2016 00:00",1.4591,1.1049,117.97,0.09773168,31.47,1882,-3300,13
"04/02/2016 00:00",1.4576,1.1167,117.18,0.100415968,33.23,1921.25,-2987,10
"05/02/2016 00:00",1.4481,1.1139,117.04,0.100260304,31.9,1884.5,-146,2
"08/02/2016 00:00",1.4372,1.1147,115.58,0.096927888,30.4,1837.25,-217,0
"09/02/2016 00:00",1.4485,1.131,114.71,0.103314,29.62,1836,-1961,14
"10/02/2016 00:00",1.4458,1.1192,114.45,0.107390048,27.89,1862,-2929,10
"11/02/2016 00:00",1.4437,1.134,111.82,0.113208544,26.4,1815.75,-2114,13
"12/02/2016 00:00",1.4458,1.1243,112.78,0.115575424,28.88,1843.75,-2712,8
"15/02/2016 00:00",1.4453,1.1144,114.5,0.117648672,29.79,1882.75,-2655,8
"16/02/2016 00:00",1.4307,1.1142,113.85,0.114850848,29.02,1875.5,-2862,0
"17/02/2016 00:00",1.4319,1.1135,114.27,0.11493816,30.71,1918.75,-3026,0
"18/02/2016 00:00",1.4364,1.1102,113.59,0.113871616,31.09,1915.25,-2430,2
"19/02/2016 00:00",1.4267,1.1107,112.76,0.112150752,31.51,1906.25,-3662,0
"22/02/2016 00:00",1.413,1.1027,112.99,0.11333248,33.45,1937.5,-1272,7
"23/02/2016 00:00",1.4105,1.1023,112.08,0.112856048,31.84,1923.25,-831,0
"24/02/2016 00:00",1.3932,1.1024,111.13,0.112735456,31.18,1895.75,2707,0
"25/02/2016 00:00",1.3947,1.1032,112.69,0.112670128,31.15,1926.25,230,0
"26/02/2016 00:00",1.3862,1.0926,113.9,0.112356128,33.83,1958.25,3185,9
"29/02/2016 00:00",1.3929,1.0865,112.88,0.111373232,33.46,1947.75,924,5
"01/03/2016 00:00",1.3919,1.0859,113.6,0.11116048,33.59,1952,1065,0
"02/03/2016 00:00",1.4064,1.0828,113.92,0.111445488,34.55,1973.5,1915,2
"03/03/2016 00:00",1.4158,1.0929,113.6,0.11283816,35.15,1982.5,1696,9
"04/03/2016 00:00",1.4215,1.1003,113.84,0.114382928,35.08,1996.75,769,6
"07/03/2016 00:00",1.4205,1.0984,113.51,0.114560016,37.12,1994.5,497,1
"08/03/2016 00:00",1.4208,1.1054,112.46,0.115842384,36.64,1979.25,1364,6
"09/03/2016 00:00",1.4224,1.1009,112.92,0.116538496,37.74,1981.5,890,4
"10/03/2016 00:00",1.4306,1.1149,113.41,0.120782624,37.62,1985.5,472,12
"11/03/2016 00:00",1.4391,1.1158,113.51,0.115444848,38.25,2002.25,3144,0
"14/03/2016 00:00",1.4323,1.1107,113.6,0.115286672,36.81,2005.5,3148,4
"15/03/2016 00:00",1.4166,1.1112,112.88,0.115286976,36.12,1998.75,3169,0
"16/03/2016 00:00",1.4099,1.1075,113.69,0.1089476,37.73,2007.25,130,3
"17/03/2016 00:00",1.4487,1.1315,111.31,0.12198944,39.82,2025,-3236,21
"18/03/2016 00:00",1.4513,1.1291,111.37,0.121912016,41.64,2039.75,-2873,2
"21/03/2016 00:00",1.4402,1.126,111.63,0.122265424,41.32,2038,-2510,2
"22/03/2016 00:00",1.4217,1.1226,111.81,0.114816464,41.25,2038.5,-3341,3
"23/03/2016 00:00",1.4111,1.1174,112.65,0.111434608,40.17,2030.5,-3329,4
"24/03/2016 00:00",1.4141,1.1163,112.65,0.104070592,39.21,2018.75,-3369,0
"29/03/2016 00:00",1.427,1.1184,113.45,0.101366112,38.13,2026.25,-1981,1
"30/03/2016 00:00",1.444,1.135,112.46,0.106818768,39.32,2062.5,-1156,14
"31/03/2016 00:00",1.4364,1.1393,112.42,0.107186192,38.53,2057,-1158,3
"01/04/2016 00:00",1.4181,1.1344,112.38,0.108137248,36.86,2054,-1866,4
"04/04/2016 00:00",1.4294,1.1385,111.26,0.107917152,36.66,2058,-2044,3
"05/04/2016 00:00",1.4135,1.1376,110.45,0.108017472,35.61,2039.5,-3205,0
"06/04/2016 00:00",1.4091,1.1372,110.03,0.10534144,37.53,2047.5,-3271,0
"07/04/2016 00:00",1.4106,1.1388,107.86,0.105262144,37.06,2040.5,-3570,1
"08/04/2016 00:00",1.4113,1.1407,108.38,0.105231296,39.65,2048.75,-3202,1
"11/04/2016 00:00",1.4266,1.1444,107.8,0.105400144,40.13,2044.75,-3516,3
"12/04/2016 00:00",1.4211,1.1378,108.55,0.10243872,41.09,2045.25,-1361,5
"13/04/2016 00:00",1.4211,1.1282,109.27,0.104483968,42.38,2067.5,-1196,8
"14/04/2016 00:00",1.4141,1.1259,109.18,0.10480128,41.92,2076,-587,2
"15/04/2016 00:00",1.4176,1.1296,108.73,0.104232352,40.05,2075,-3392,3
"18/04/2016 00:00",1.4275,1.1326,108.72,0.101576304,39.24,2082,3279,2
"19/04/2016 00:00",1.4402,1.1376,109.29,0.100670896,42.62,2096,3131,4
"20/04/2016 00:00",1.4403,1.1335,109.24,0.101287856,42.29,2093.75,-1494,3
"21/04/2016 00:00",1.4343,1.1292,109.46,0.10093624,43.43,2097.5,-306,3
"22/04/2016 00:00",1.4413,1.1239,111.48,0.101214336,44.21,2078,-3277,4
"25/04/2016 00:00",1.4501,1.127,110.97,0.094832448,43.51,2073.75,-2800,2
"26/04/2016 00:00",1.458,1.1306,111.17,0.095186272,43.49,2080,-2941,3
"27/04/2016 00:00",1.4533,1.1311,111.27,0.093970768,43.81,2077.5,-3094,0
"28/04/2016 00:00",1.4582,1.1316,108.57,0.093970896,45.43,2090.75,-1098,0
"29/04/2016 00:00",1.465,1.1457,107,0.099222016,46.2,2055.75,-2373,12
"03/05/2016 00:00",1.4543,1.1514,106.2,0.07908184,43.42,2050.5,-3175,4
"04/05/2016 00:00",1.4482,1.1494,106.94,0.078973584,44.14,2045.5,-2805,1
"05/05/2016 00:00",1.4492,1.14,107.34,0.08254624,44.91,2050,-3042,8
"06/05/2016 00:00",1.4429,1.1422,106.68,0.081992304,44.46,2036.5,-3365,1
